order_id,date,time
4767,"Saturday, March 21, 2015",19:20:15
4768,"Saturday, March 21, 2015",19:32:01
4769,"Saturday, March 21, 2015",19:41:04
4770,"Saturday, March 21, 2015",19:41:16
4771,"Saturday, March 21, 2015",19:49:47
4772,"Saturday, March 21, 2015",19:53:41
4773,"Saturday, March 21, 2015",20:04:52
4774,"Saturday, March 21, 2015",20:14:45
4775,"Saturday, March 21, 2015",20:15:09
4776,"Saturday, March 21, 2015",20:15:27
4777,"Saturday, March 21, 2015",20:35:51
4778,"Saturday, March 21, 2015",20:38:40
4779,"Saturday, March 21, 2015",21:35:31
4780,"Saturday, March 21, 2015",21:47:02
4781,"Saturday, March 21, 2015",21:58:12
4782,"Saturday, March 21, 2015",22:15:37
4783,"Sunday, March 22, 2015",12:01:30
4784,"Sunday, March 22, 2015",12:23:54
4785,"Sunday, March 22, 2015",12:31:46
4786,"Sunday, March 22, 2015",12:54:56
4787,"Sunday, March 22, 2015",13:01:37
4788,"Sunday, March 22, 2015",13:26:50
4789,"Sunday, March 22, 2015",13:56:27
4790,"Sunday, March 22, 2015",13:57:47
4791,"Sunday, March 22, 2015",14:25:24
4792,"Sunday, March 22, 2015",14:42:50
4793,"Sunday, March 22, 2015",14:56:38
4794,"Sunday, March 22, 2015",15:54:26
4795,"Sunday, March 22, 2015",16:01:29
4796,"Sunday, March 22, 2015",16:09:49
4797,"Sunday, March 22, 2015",16:16:29
4798,"Sunday, March 22, 2015",16:21:33
4799,"Sunday, March 22, 2015",16:32:35
4800,"Sunday, March 22, 2015",16:49:55
4801,"Sunday, March 22, 2015",17:08:48
4802,"Sunday, March 22, 2015",17:37:13
4803,"Sunday, March 22, 2015",17:50:14
4804,"Sunday, March 22, 2015",17:52:20
4805,"Sunday, March 22, 2015",18:10:30
4806,"Sunday, March 22, 2015",18:14:21
4807,"Sunday, March 22, 2015",18:26:11
4808,"Sunday, March 22, 2015",18:57:35
4809,"Sunday, March 22, 2015",19:18:35
4810,"Sunday, March 22, 2015",19:23:28
4811,"Sunday, March 22, 2015",19:34:54
4812,"Sunday, March 22, 2015",19:35:48
4813,"Sunday, March 22, 2015",19:52:54
4814,"Sunday, March 22, 2015",20:30:11
4815,"Sunday, March 22, 2015",20:52:46
4816,"Sunday, March 22, 2015",20:55:27
4817,"Sunday, March 22, 2015",21:08:01
4818,"Sunday, March 22, 2015",21:31:24
4819,"Sunday, March 22, 2015",21:58:31
4820,"Monday, March 23, 2015",11:18:22
4821,"Monday, March 23, 2015",11:23:52
4822,"Monday, March 23, 2015",11:31:48
4823,"Monday, March 23, 2015",11:38:21
4824,"Monday, March 23, 2015",11:40:00
4825,"Monday, March 23, 2015",11:48:12
4826,"Monday, March 23, 2015",11:56:58
4827,"Monday, March 23, 2015",12:04:18
4828,"Monday, March 23, 2015",12:10:12
4829,"Monday, March 23, 2015",12:14:01
4830,"Monday, March 23, 2015",12:40:25
4831,"Monday, March 23, 2015",12:46:10
4832,"Monday, March 23, 2015",12:47:25
4833,"Monday, March 23, 2015",12:49:53
4834,"Monday, March 23, 2015",12:51:24
4835,"Monday, March 23, 2015",12:55:41
4836,"Monday, March 23, 2015",12:57:49
4837,"Monday, March 23, 2015",13:04:56
4838,"Monday, March 23, 2015",13:14:04
4839,"Monday, March 23, 2015",13:39:44
4840,"Monday, March 23, 2015",13:42:58
4841,"Monday, March 23, 2015",13:45:24
4842,"Monday, March 23, 2015",13:59:42
4843,"Monday, March 23, 2015",14:03:50
4844,"Monday, March 23, 2015",14:48:44
4845,"Monday, March 23, 2015",15:30:17
4846,"Monday, March 23, 2015",15:31:14
4847,"Monday, March 23, 2015",16:08:52
4848,"Monday, March 23, 2015",16:18:18
4849,"Monday, March 23, 2015",16:30:24
4850,"Monday, March 23, 2015",16:30:47
4851,"Monday, March 23, 2015",16:36:52
4852,"Monday, March 23, 2015",16:41:38
4853,"Monday, March 23, 2015",16:58:43
4854,"Monday, March 23, 2015",17:03:09
4855,"Monday, March 23, 2015",17:08:22
4856,"Monday, March 23, 2015",17:09:52
4857,"Monday, March 23, 2015",17:10:42
4858,"Monday, March 23, 2015",17:20:36
4859,"Monday, March 23, 2015",17:30:36
4860,"Monday, March 23, 2015",17:40:49
4861,"Monday, March 23, 2015",17:59:40
4862,"Monday, March 23, 2015",18:11:50
4863,"Monday, March 23, 2015",18:18:12
4864,"Monday, March 23, 2015",18:50:25
4865,"Monday, March 23, 2015",18:58:05
4866,"Monday, March 23, 2015",19:20:18
4867,"Monday, March 23, 2015",19:21:09
4868,"Monday, March 23, 2015",19:39:40
4869,"Monday, March 23, 2015",19:43:40
4870,"Monday, March 23, 2015",19:50:49
4871,"Monday, March 23, 2015",19:54:00
4872,"Monday, March 23, 2015",20:09:11
4873,"Monday, March 23, 2015",20:25:39
4874,"Monday, March 23, 2015",20:31:44
4875,"Monday, March 23, 2015",20:55:17
4876,"Monday, March 23, 2015",21:07:34
4877,"Monday, March 23, 2015",22:05:32
4878,"Monday, March 23, 2015",22:12:04
4879,"Monday, March 23, 2015",22:19:06
4880,"Monday, March 23, 2015",22:39:18
4881,"Tuesday, March 24, 2015",11:16:40
4882,"Tuesday, March 24, 2015",11:20:32
4883,"Tuesday, March 24, 2015",11:44:46
4884,"Tuesday, March 24, 2015",11:45:15
4885,"Tuesday, March 24, 2015",11:57:15
4886,"Tuesday, March 24, 2015",12:00:25
4887,"Tuesday, March 24, 2015",12:04:00
4888,"Tuesday, March 24, 2015",12:19:14
4889,"Tuesday, March 24, 2015",12:21:23
4890,"Tuesday, March 24, 2015",12:26:16
4891,"Tuesday, March 24, 2015",12:26:41
4892,"Tuesday, March 24, 2015",12:49:05
4893,"Tuesday, March 24, 2015",12:53:26
4894,"Tuesday, March 24, 2015",12:54:29
4895,"Tuesday, March 24, 2015",12:57:03
4896,"Tuesday, March 24, 2015",13:05:31
4897,"Tuesday, March 24, 2015",13:11:23
4898,"Tuesday, March 24, 2015",13:22:58
4899,"Tuesday, March 24, 2015",14:14:11
4900,"Tuesday, March 24, 2015",14:28:06
4901,"Tuesday, March 24, 2015",14:42:01
4902,"Tuesday, March 24, 2015",15:31:33
4903,"Tuesday, March 24, 2015",15:57:20
4904,"Tuesday, March 24, 2015",16:00:10
4905,"Tuesday, March 24, 2015",16:07:27
4906,"Tuesday, March 24, 2015",16:25:58
4907,"Tuesday, March 24, 2015",16:28:16
4908,"Tuesday, March 24, 2015",16:34:25
4909,"Tuesday, March 24, 2015",16:39:37
4910,"Tuesday, March 24, 2015",16:43:09
4911,"Tuesday, March 24, 2015",16:50:08
4912,"Tuesday, March 24, 2015",16:58:45
4913,"Tuesday, March 24, 2015",17:04:55
4914,"Tuesday, March 24, 2015",17:07:49
4915,"Tuesday, March 24, 2015",17:08:31
4916,"Tuesday, March 24, 2015",17:10:38
4917,"Tuesday, March 24, 2015",17:28:09
4918,"Tuesday, March 24, 2015",17:33:38
4919,"Tuesday, March 24, 2015",17:39:17
4920,"Tuesday, March 24, 2015",17:39:24
4921,"Tuesday, March 24, 2015",17:59:12
4922,"Tuesday, March 24, 2015",18:10:44
4923,"Tuesday, March 24, 2015",18:48:54
4924,"Tuesday, March 24, 2015",18:53:06
4925,"Tuesday, March 24, 2015",18:57:07
4926,"Tuesday, March 24, 2015",19:00:07
4927,"Tuesday, March 24, 2015",19:38:31
4928,"Tuesday, March 24, 2015",19:44:15
4929,"Tuesday, March 24, 2015",19:49:39
4930,"Tuesday, March 24, 2015",19:57:44
4931,"Tuesday, March 24, 2015",20:01:03
4932,"Tuesday, March 24, 2015",20:20:11
4933,"Tuesday, March 24, 2015",20:32:57
4934,"Tuesday, March 24, 2015",20:37:52
4935,"Tuesday, March 24, 2015",20:56:05
4936,"Tuesday, March 24, 2015",21:06:17
4937,"Tuesday, March 24, 2015",22:03:54
4938,"Tuesday, March 24, 2015",22:14:02
4939,"Tuesday, March 24, 2015",22:20:17
4940,"Tuesday, March 24, 2015",22:20:25
4941,"Wednesday, March 25, 2015",11:32:56
4942,"Wednesday, March 25, 2015",11:37:54
4943,"Wednesday, March 25, 2015",11:53:09
4944,"Wednesday, March 25, 2015",11:53:50
4945,"Wednesday, March 25, 2015",12:00:40
4946,"Wednesday, March 25, 2015",12:06:23
4947,"Wednesday, March 25, 2015",12:09:12
4948,"Wednesday, March 25, 2015",12:11:42
4949,"Wednesday, March 25, 2015",12:20:42
4950,"Wednesday, March 25, 2015",12:22:09
4951,"Wednesday, March 25, 2015",12:41:13
4952,"Wednesday, March 25, 2015",12:43:12
4953,"Wednesday, March 25, 2015",13:00:56
4954,"Wednesday, March 25, 2015",13:02:58
4955,"Wednesday, March 25, 2015",13:10:57
4956,"Wednesday, March 25, 2015",13:26:18
4957,"Wednesday, March 25, 2015",13:34:24
4958,"Wednesday, March 25, 2015",13:36:37
4959,"Wednesday, March 25, 2015",13:49:25
4960,"Wednesday, March 25, 2015",13:58:48
4961,"Wednesday, March 25, 2015",14:01:43
4962,"Wednesday, March 25, 2015",14:34:44
4963,"Wednesday, March 25, 2015",14:57:26
4964,"Wednesday, March 25, 2015",15:42:29
4965,"Wednesday, March 25, 2015",16:12:29
4966,"Wednesday, March 25, 2015",16:43:47
4967,"Wednesday, March 25, 2015",17:02:42
4968,"Wednesday, March 25, 2015",17:07:45
4969,"Wednesday, March 25, 2015",17:13:34
4970,"Wednesday, March 25, 2015",17:32:07
4971,"Wednesday, March 25, 2015",17:37:50
4972,"Wednesday, March 25, 2015",17:43:05
4973,"Wednesday, March 25, 2015",17:49:01
4974,"Wednesday, March 25, 2015",17:59:15
4975,"Wednesday, March 25, 2015",18:05:54
4976,"Wednesday, March 25, 2015",18:11:17
4977,"Wednesday, March 25, 2015",18:20:35
4978,"Wednesday, March 25, 2015",18:35:12
4979,"Wednesday, March 25, 2015",18:57:01
4980,"Wednesday, March 25, 2015",19:02:39
4981,"Wednesday, March 25, 2015",19:12:01
4982,"Wednesday, March 25, 2015",19:21:56
4983,"Wednesday, March 25, 2015",19:39:31
4984,"Wednesday, March 25, 2015",19:52:33
4985,"Wednesday, March 25, 2015",20:00:01
4986,"Wednesday, March 25, 2015",20:06:38
4987,"Wednesday, March 25, 2015",20:34:13
4988,"Wednesday, March 25, 2015",20:44:56
4989,"Wednesday, March 25, 2015",20:54:18
4990,"Wednesday, March 25, 2015",21:02:20
4991,"Wednesday, March 25, 2015",21:09:19
4992,"Wednesday, March 25, 2015",21:11:28
4993,"Wednesday, March 25, 2015",21:13:53
4994,"Wednesday, March 25, 2015",21:26:47
4995,"Wednesday, March 25, 2015",21:26:57
4996,"Wednesday, March 25, 2015",22:16:46
4997,"Thursday, March 26, 2015",11:22:59
4998,"Thursday, March 26, 2015",11:34:32
4999,"Thursday, March 26, 2015",11:37:06
5000,"Thursday, March 26, 2015",11:37:43
5001,"Thursday, March 26, 2015",11:44:02
5002,"Thursday, March 26, 2015",11:46:28
5003,"Thursday, March 26, 2015",11:50:45
5004,"Thursday, March 26, 2015",12:00:55
5005,"Thursday, March 26, 2015",12:18:13
5006,"Thursday, March 26, 2015",12:24:39
5007,"Thursday, March 26, 2015",12:38:04
5008,"Thursday, March 26, 2015",12:39:34
5009,"Thursday, March 26, 2015",12:45:57
5010,"Thursday, March 26, 2015",12:48:02
5011,"Thursday, March 26, 2015",12:55:44
5012,"Thursday, March 26, 2015",13:12:34
5013,"Thursday, March 26, 2015",13:14:23
5014,"Thursday, March 26, 2015",13:34:44
5015,"Thursday, March 26, 2015",13:35:54
5016,"Thursday, March 26, 2015",13:53:46
5017,"Thursday, March 26, 2015",13:58:44
5018,"Thursday, March 26, 2015",14:06:09
5019,"Thursday, March 26, 2015",14:12:31
5020,"Thursday, March 26, 2015",14:15:57
5021,"Thursday, March 26, 2015",14:23:00
5022,"Thursday, March 26, 2015",14:23:37
5023,"Thursday, March 26, 2015",14:37:13
5024,"Thursday, March 26, 2015",14:40:47
5025,"Thursday, March 26, 2015",14:54:00
5026,"Thursday, March 26, 2015",15:16:07
5027,"Thursday, March 26, 2015",15:37:15
5028,"Thursday, March 26, 2015",15:46:49
5029,"Thursday, March 26, 2015",15:55:20
5030,"Thursday, March 26, 2015",16:09:58
5031,"Thursday, March 26, 2015",16:17:47
5032,"Thursday, March 26, 2015",16:20:57
5033,"Thursday, March 26, 2015",16:30:33
5034,"Thursday, March 26, 2015",16:51:53
5035,"Thursday, March 26, 2015",17:00:18
5036,"Thursday, March 26, 2015",17:10:08
5037,"Thursday, March 26, 2015",17:10:13
5038,"Thursday, March 26, 2015",17:12:05
5039,"Thursday, March 26, 2015",17:30:05
5040,"Thursday, March 26, 2015",17:40:27
5041,"Thursday, March 26, 2015",17:43:00
5042,"Thursday, March 26, 2015",17:50:15
5043,"Thursday, March 26, 2015",17:55:08
5044,"Thursday, March 26, 2015",17:58:03
5045,"Thursday, March 26, 2015",18:12:55
5046,"Thursday, March 26, 2015",18:17:36
5047,"Thursday, March 26, 2015",18:23:08
5048,"Thursday, March 26, 2015",18:34:53
5049,"Thursday, March 26, 2015",18:40:21
5050,"Thursday, March 26, 2015",18:45:15
5051,"Thursday, March 26, 2015",18:49:21
5052,"Thursday, March 26, 2015",18:53:41
5053,"Thursday, March 26, 2015",18:56:26
5054,"Thursday, March 26, 2015",19:35:46
5055,"Thursday, March 26, 2015",19:51:36
5056,"Thursday, March 26, 2015",20:01:53
5057,"Thursday, March 26, 2015",20:08:07
5058,"Thursday, March 26, 2015",20:21:14
5059,"Thursday, March 26, 2015",20:25:19
5060,"Thursday, March 26, 2015",20:44:56
5061,"Thursday, March 26, 2015",21:23:45
5062,"Friday, March 27, 2015",11:49:29
5063,"Friday, March 27, 2015",11:50:10
5064,"Friday, March 27, 2015",11:58:27
5065,"Friday, March 27, 2015",12:07:05
5066,"Friday, March 27, 2015",12:20:59
5067,"Friday, March 27, 2015",12:26:17
5068,"Friday, March 27, 2015",12:29:40
5069,"Friday, March 27, 2015",12:29:41
5070,"Friday, March 27, 2015",12:35:03
5071,"Friday, March 27, 2015",12:47:48
5072,"Friday, March 27, 2015",12:53:56
5073,"Friday, March 27, 2015",12:56:32
5074,"Friday, March 27, 2015",13:05:06
5075,"Friday, March 27, 2015",13:08:15
5076,"Friday, March 27, 2015",13:12:12
5077,"Friday, March 27, 2015",13:21:18
5078,"Friday, March 27, 2015",13:31:17
5079,"Friday, March 27, 2015",13:41:43
5080,"Friday, March 27, 2015",13:43:35
5081,"Friday, March 27, 2015",13:59:35
5082,"Friday, March 27, 2015",14:22:32
5083,"Friday, March 27, 2015",14:33:01
5084,"Friday, March 27, 2015",14:33:30
5085,"Friday, March 27, 2015",14:57:13
5086,"Friday, March 27, 2015",15:30:43
5087,"Friday, March 27, 2015",16:10:25
5088,"Friday, March 27, 2015",16:12:26
5089,"Friday, March 27, 2015",16:12:46
5090,"Friday, March 27, 2015",16:16:50
5091,"Friday, March 27, 2015",16:25:42
5092,"Friday, March 27, 2015",16:48:30
5093,"Friday, March 27, 2015",16:58:24
5094,"Friday, March 27, 2015",17:00:09
5095,"Friday, March 27, 2015",17:04:40
5096,"Friday, March 27, 2015",17:28:05
5097,"Friday, March 27, 2015",17:31:39
5098,"Friday, March 27, 2015",17:41:05
5099,"Friday, March 27, 2015",17:45:15
5100,"Friday, March 27, 2015",17:49:28
5101,"Friday, March 27, 2015",17:51:15
5102,"Friday, March 27, 2015",17:52:41
5103,"Friday, March 27, 2015",17:52:55
5104,"Friday, March 27, 2015",17:56:27
5105,"Friday, March 27, 2015",17:56:55
5106,"Friday, March 27, 2015",18:04:24
5107,"Friday, March 27, 2015",18:15:26
5108,"Friday, March 27, 2015",18:16:47
5109,"Friday, March 27, 2015",18:19:24
5110,"Friday, March 27, 2015",18:26:20
5111,"Friday, March 27, 2015",18:46:46
5112,"Friday, March 27, 2015",18:54:36
5113,"Friday, March 27, 2015",19:14:27
5114,"Friday, March 27, 2015",19:15:56
5115,"Friday, March 27, 2015",19:18:58
5116,"Friday, March 27, 2015",19:30:46
5117,"Friday, March 27, 2015",19:33:52
5118,"Friday, March 27, 2015",19:40:48
5119,"Friday, March 27, 2015",19:50:43
5120,"Friday, March 27, 2015",19:59:09
5121,"Friday, March 27, 2015",20:03:34
5122,"Friday, March 27, 2015",20:26:45
5123,"Friday, March 27, 2015",20:28:06
5124,"Friday, March 27, 2015",20:53:44
5125,"Friday, March 27, 2015",21:08:30
5126,"Friday, March 27, 2015",21:21:49
5127,"Friday, March 27, 2015",21:43:10
5128,"Friday, March 27, 2015",21:58:19
5129,"Friday, March 27, 2015",22:16:53
5130,"Friday, March 27, 2015",22:19:13
5131,"Friday, March 27, 2015",22:37:50
5132,"Friday, March 27, 2015",22:52:56
5133,"Saturday, March 28, 2015",11:41:16
5134,"Saturday, March 28, 2015",12:15:35
5135,"Saturday, March 28, 2015",12:17:36
5136,"Saturday, March 28, 2015",12:37:40
5137,"Saturday, March 28, 2015",12:40:38
5138,"Saturday, March 28, 2015",12:40:47
5139,"Saturday, March 28, 2015",12:42:22
5140,"Saturday, March 28, 2015",12:45:45
5141,"Saturday, March 28, 2015",12:57:51
5142,"Saturday, March 28, 2015",13:35:21
5143,"Saturday, March 28, 2015",13:47:27
5144,"Saturday, March 28, 2015",13:58:24
5145,"Saturday, March 28, 2015",14:15:53
5146,"Saturday, March 28, 2015",14:19:34
5147,"Saturday, March 28, 2015",14:44:43
5148,"Saturday, March 28, 2015",14:48:02
5149,"Saturday, March 28, 2015",14:48:50
5150,"Saturday, March 28, 2015",15:08:03
5151,"Saturday, March 28, 2015",15:08:24
5152,"Saturday, March 28, 2015",15:14:42
5153,"Saturday, March 28, 2015",15:23:30
5154,"Saturday, March 28, 2015",15:50:03
5155,"Saturday, March 28, 2015",16:03:23
5156,"Saturday, March 28, 2015",16:07:33
5157,"Saturday, March 28, 2015",16:09:26
5158,"Saturday, March 28, 2015",16:16:37
5159,"Saturday, March 28, 2015",16:38:35
5160,"Saturday, March 28, 2015",16:53:33
5161,"Saturday, March 28, 2015",16:56:08
5162,"Saturday, March 28, 2015",16:59:31
5163,"Saturday, March 28, 2015",17:08:46
5164,"Saturday, March 28, 2015",17:14:30
5165,"Saturday, March 28, 2015",17:26:43
5166,"Saturday, March 28, 2015",17:47:46
5167,"Saturday, March 28, 2015",17:55:48
5168,"Saturday, March 28, 2015",17:58:23
5169,"Saturday, March 28, 2015",18:04:45
5170,"Saturday, March 28, 2015",18:12:16
5171,"Saturday, March 28, 2015",18:43:40
5172,"Saturday, March 28, 2015",18:49:27
5173,"Saturday, March 28, 2015",18:55:29
5174,"Saturday, March 28, 2015",18:55:54
5175,"Saturday, March 28, 2015",19:25:20
5176,"Saturday, March 28, 2015",19:28:49
5177,"Saturday, March 28, 2015",19:35:27
5178,"Saturday, March 28, 2015",19:37:09
5179,"Saturday, March 28, 2015",19:45:19
5180,"Saturday, March 28, 2015",19:48:11
5181,"Saturday, March 28, 2015",19:54:39
5182,"Saturday, March 28, 2015",20:05:31
5183,"Saturday, March 28, 2015",20:13:50
5184,"Saturday, March 28, 2015",20:20:01
5185,"Saturday, March 28, 2015",20:24:32
5186,"Saturday, March 28, 2015",20:28:50
5187,"Saturday, March 28, 2015",20:39:16
5188,"Saturday, March 28, 2015",20:43:58
5189,"Saturday, March 28, 2015",20:48:40
5190,"Saturday, March 28, 2015",22:27:17
5191,"Saturday, March 28, 2015",22:34:56
5192,"Saturday, March 28, 2015",22:43:32
5193,"Sunday, March 29, 2015",11:32:32
5194,"Sunday, March 29, 2015",11:39:53
5195,"Sunday, March 29, 2015",11:40:17
5196,"Sunday, March 29, 2015",12:03:04
5197,"Sunday, March 29, 2015",12:07:16
5198,"Sunday, March 29, 2015",12:09:12
5199,"Sunday, March 29, 2015",12:12:15
5200,"Sunday, March 29, 2015",12:32:07
5201,"Sunday, March 29, 2015",12:38:11
5202,"Sunday, March 29, 2015",13:00:19
5203,"Sunday, March 29, 2015",13:45:56
5204,"Sunday, March 29, 2015",13:50:34
5205,"Sunday, March 29, 2015",13:54:15
5206,"Sunday, March 29, 2015",13:58:37
5207,"Sunday, March 29, 2015",14:06:28
5208,"Sunday, March 29, 2015",14:15:37
5209,"Sunday, March 29, 2015",14:40:49
5210,"Sunday, March 29, 2015",14:48:09
5211,"Sunday, March 29, 2015",15:01:24
5212,"Sunday, March 29, 2015",15:08:01
5213,"Sunday, March 29, 2015",15:11:52
5214,"Sunday, March 29, 2015",15:39:45
5215,"Sunday, March 29, 2015",15:59:36
5216,"Sunday, March 29, 2015",16:10:29
5217,"Sunday, March 29, 2015",16:10:38
5218,"Sunday, March 29, 2015",16:17:59
5219,"Sunday, March 29, 2015",16:23:18
5220,"Sunday, March 29, 2015",16:50:51
5221,"Sunday, March 29, 2015",16:50:56
5222,"Sunday, March 29, 2015",16:58:46
5223,"Sunday, March 29, 2015",16:59:08
5224,"Sunday, March 29, 2015",17:02:33
5225,"Sunday, March 29, 2015",17:40:52
5226,"Sunday, March 29, 2015",17:43:56
5227,"Sunday, March 29, 2015",17:44:17
5228,"Sunday, March 29, 2015",17:47:22
5229,"Sunday, March 29, 2015",18:33:39
5230,"Sunday, March 29, 2015",18:37:13
5231,"Sunday, March 29, 2015",18:42:15
5232,"Sunday, March 29, 2015",18:52:20
5233,"Sunday, March 29, 2015",18:53:49
5234,"Sunday, March 29, 2015",19:05:13
5235,"Sunday, March 29, 2015",19:05:52
5236,"Sunday, March 29, 2015",19:09:56
5237,"Sunday, March 29, 2015",19:17:09
5238,"Sunday, March 29, 2015",19:23:01
5239,"Sunday, March 29, 2015",19:23:31
5240,"Sunday, March 29, 2015",19:43:26
5241,"Sunday, March 29, 2015",19:53:21
5242,"Sunday, March 29, 2015",19:56:06
5243,"Sunday, March 29, 2015",20:03:49
5244,"Sunday, March 29, 2015",20:26:29
5245,"Sunday, March 29, 2015",20:29:18
5246,"Sunday, March 29, 2015",22:27:29
5247,"Monday, March 30, 2015",10:50:46
5248,"Monday, March 30, 2015",11:15:48
5249,"Monday, March 30, 2015",11:25:41
5250,"Monday, March 30, 2015",11:42:06
5251,"Monday, March 30, 2015",11:52:18
5252,"Monday, March 30, 2015",12:12:58
5253,"Monday, March 30, 2015",12:16:02
5254,"Monday, March 30, 2015",12:18:47
5255,"Monday, March 30, 2015",12:30:24
5256,"Monday, March 30, 2015",12:36:09
5257,"Monday, March 30, 2015",12:37:26
5258,"Monday, March 30, 2015",12:44:10
5259,"Monday, March 30, 2015",12:52:24
5260,"Monday, March 30, 2015",12:57:03
5261,"Monday, March 30, 2015",13:09:48
5262,"Monday, March 30, 2015",13:20:55
5263,"Monday, March 30, 2015",13:23:38
5264,"Monday, March 30, 2015",13:24:35
5265,"Monday, March 30, 2015",13:29:48
5266,"Monday, March 30, 2015",13:53:43
5267,"Monday, March 30, 2015",14:17:09
5268,"Monday, March 30, 2015",14:27:07
5269,"Monday, March 30, 2015",15:05:00
5270,"Monday, March 30, 2015",15:12:32
5271,"Monday, March 30, 2015",15:23:57
5272,"Monday, March 30, 2015",15:39:12
5273,"Monday, March 30, 2015",15:41:35
5274,"Monday, March 30, 2015",15:55:42
5275,"Monday, March 30, 2015",16:00:53
5276,"Monday, March 30, 2015",16:17:55
5277,"Monday, March 30, 2015",16:18:59
5278,"Monday, March 30, 2015",16:41:21
5279,"Monday, March 30, 2015",16:44:53
5280,"Monday, March 30, 2015",16:52:59
5281,"Monday, March 30, 2015",16:56:04
5282,"Monday, March 30, 2015",17:01:37
5283,"Monday, March 30, 2015",17:09:36
5284,"Monday, March 30, 2015",17:11:39
5285,"Monday, March 30, 2015",17:34:44
5286,"Monday, March 30, 2015",17:49:12
5287,"Monday, March 30, 2015",18:03:19
5288,"Monday, March 30, 2015",18:08:42
5289,"Monday, March 30, 2015",18:17:13
5290,"Monday, March 30, 2015",18:18:27
5291,"Monday, March 30, 2015",18:22:03
5292,"Monday, March 30, 2015",18:36:47
5293,"Monday, March 30, 2015",18:45:13
5294,"Monday, March 30, 2015",18:50:34
5295,"Monday, March 30, 2015",19:10:56
5296,"Monday, March 30, 2015",19:30:56
5297,"Monday, March 30, 2015",19:41:51
5298,"Monday, March 30, 2015",20:08:49
5299,"Monday, March 30, 2015",20:10:10
5300,"Monday, March 30, 2015",20:17:59
5301,"Monday, March 30, 2015",21:04:56
5302,"Monday, March 30, 2015",21:15:23
5303,"Monday, March 30, 2015",21:15:27
5304,"Monday, March 30, 2015",21:16:48
5305,"Monday, March 30, 2015",21:34:09
5306,"Monday, March 30, 2015",21:35:15
5307,"Monday, March 30, 2015",21:44:36
5308,"Monday, March 30, 2015",21:53:36
5309,"Tuesday, March 31, 2015",11:22:20
5310,"Tuesday, March 31, 2015",12:00:51
5311,"Tuesday, March 31, 2015",12:02:45
5312,"Tuesday, March 31, 2015",12:06:28
5313,"Tuesday, March 31, 2015",12:24:23
5314,"Tuesday, March 31, 2015",12:33:13
5315,"Tuesday, March 31, 2015",12:48:46
5316,"Tuesday, March 31, 2015",12:59:45
5317,"Tuesday, March 31, 2015",13:04:13
5318,"Tuesday, March 31, 2015",13:11:16
5319,"Tuesday, March 31, 2015",13:19:18
5320,"Tuesday, March 31, 2015",13:22:56
5321,"Tuesday, March 31, 2015",13:29:47
5322,"Tuesday, March 31, 2015",13:35:58
5323,"Tuesday, March 31, 2015",13:41:03
5324,"Tuesday, March 31, 2015",13:41:15
5325,"Tuesday, March 31, 2015",13:44:52
5326,"Tuesday, March 31, 2015",13:50:17
5327,"Tuesday, March 31, 2015",13:51:47
5328,"Tuesday, March 31, 2015",14:23:57
5329,"Tuesday, March 31, 2015",14:48:27
5330,"Tuesday, March 31, 2015",14:48:47
5331,"Tuesday, March 31, 2015",14:50:38
5332,"Tuesday, March 31, 2015",14:51:37
5333,"Tuesday, March 31, 2015",15:16:44
5334,"Tuesday, March 31, 2015",15:29:36
5335,"Tuesday, March 31, 2015",15:31:09
5336,"Tuesday, March 31, 2015",15:32:39
5337,"Tuesday, March 31, 2015",15:34:31
5338,"Tuesday, March 31, 2015",16:06:36
5339,"Tuesday, March 31, 2015",16:12:55
5340,"Tuesday, March 31, 2015",16:21:00
5341,"Tuesday, March 31, 2015",16:24:16
5342,"Tuesday, March 31, 2015",17:17:38
5343,"Tuesday, March 31, 2015",17:19:08
5344,"Tuesday, March 31, 2015",17:22:40
5345,"Tuesday, March 31, 2015",17:30:29
5346,"Tuesday, March 31, 2015",17:30:58
5347,"Tuesday, March 31, 2015",17:33:17
5348,"Tuesday, March 31, 2015",17:37:44
5349,"Tuesday, March 31, 2015",17:42:09
5350,"Tuesday, March 31, 2015",17:54:10
5351,"Tuesday, March 31, 2015",18:04:00
5352,"Tuesday, March 31, 2015",18:04:35
5353,"Tuesday, March 31, 2015",18:40:10
5354,"Tuesday, March 31, 2015",18:50:19
5355,"Tuesday, March 31, 2015",18:51:00
5356,"Tuesday, March 31, 2015",18:52:00
5357,"Tuesday, March 31, 2015",18:55:22
5358,"Tuesday, March 31, 2015",19:07:27
5359,"Tuesday, March 31, 2015",19:13:16
5360,"Tuesday, March 31, 2015",19:15:48
5361,"Tuesday, March 31, 2015",19:40:42
5362,"Tuesday, March 31, 2015",19:59:23
5363,"Tuesday, March 31, 2015",20:15:58
5364,"Tuesday, March 31, 2015",20:16:14
5365,"Tuesday, March 31, 2015",20:31:48
5366,"Tuesday, March 31, 2015",21:01:41
5367,"Tuesday, March 31, 2015",21:58:06
5368,"Tuesday, March 31, 2015",21:58:47
5369,"Tuesday, March 31, 2015",22:05:04
5370,"Tuesday, March 31, 2015",22:15:48
5371,"Wednesday, April 1, 2015",11:17:06
5372,"Wednesday, April 1, 2015",11:42:11
5373,"Wednesday, April 1, 2015",11:48:13
5374,"Wednesday, April 1, 2015",12:07:01
